"ARID","JDATE","TIME","STA","CHAN","BMTYP","SPROID","CFREQ","SEAZ","DELAZ","SLOW","DELSLO","SNR","STAV","FSTAT","DELTIM","BANDW","FKQUAL","COMMID","LDDATE"
165010107,2021301,1635406196.9,GERES,GE_031,coh,-1,2,309.03551,15.859299,0.22864315,0.06308589,4.5550575,0.34769416,1.4133752,1.6305818,1.3333333,4,-1,2021-10-28 07:38:25
165010108,2021301,1635406244,GERES,GE_081,coh,-1,3,296.7829,18.682271,0.14114154,0.045818013,5.0383954,0.40144914,1.1908771,1.5611843,2,4,-1,2021-10-28 07:38:25
165012564,2021301,1635413991.525,GERES,GE_028,coh,-1,2,254.86205,12.86303,0.25732919,0.05764973,3.7027414,0.2551541,1.692495,1.72,1.3333333,4,-1,2021-10-28 09:58:26
165012565,2021301,1635414106.225,GERES,GE_003,coh,-1,1.5,287.93889,25.443343,0.17532313,0.077217625,6.8770671,0.28485066,1.6771293,1.3471041,1,4,-1,2021-10-28 09:58:26
165012566,2021301,1635414238.625,GERES,GE_016,coh,-1,1.5,297.36554,12.932912,0.26889088,0.06056579,6.3621864,0.24908957,2.7261181,1.4006544,1,3,-1,2021-10-28 09:58:26
165012567,2021301,1635414310.55,GERES,GE_078,coh,-1,3,261.06439,11.940066,0.19314396,0.040177149,4.9315767,0.23361373,1.5487496,1.5759302,2,4,-1,2021-10-28 09:58:26
165012568,2021301,1635414357,GERES,GE_004,coh,-1,1.5,252.36077,16.531702,0.27324696,0.078567467,4.5191383,0.28004092,1.6199959,1.6360296,1,4,-1,2021-10-28 09:58:26
165012569,2021301,1635414462.425,GERES,GE_058,coh,-1,2,288.53092,7.576277,0.22654574,0.029934545,5.3392329,0.38224301,6.2773541,1.5212767,1.3333333,3,-1,2021-10-28 09:58:26
165012570,2021301,1635414552.7,GERES,GE_001,coh,-1,1.5,278.573,18.037705,0.24149816,0.075714235,4.6647778,0.23509416,1.7443931,1.614203,1,3,-1,2021-10-28 09:58:26
165012571,2021301,1635414657.625,GERES,GE_005,coh,-1,1.5,187.38604,56.415529,0.065342133,0.061770558,3.4206543,0.14055984,2.6208151,1.72,1,4,-1,2021-10-28 09:58:26
165013801,2021301,1635418350.475,GERES,GE_031,coh,-1,2,292.43299,11.158065,0.2830167,0.055029025,5.2558103,0.75026762,1.8575406,1.5321133,1.3333333,4,-1,2021-10-28 11:06:24
165014913,2021301,1635422748.2,GERES,GE_046,coh,-1,2,288.57927,8.3555175,0.15065129,0.021950209,4.2622223,0.12899907,11.674671,1.6763063,1.3333333,3,-1,2021-10-28 12:16:11
165014914,2021301,1635422769.025,GERES,GE_057,coh,-1,2,283.40099,1.8544007,0.2455991,0.0079485656,12.703117,0.473389,89.03165,0.92482987,1.3333333,1,-1,2021-10-28 12:16:11
165014915,2021301,1635422893.9,GERES,GE_081,coh,-1,3,313.98302,8.2410964,0.14342375,0.020611472,4.7449517,0.13107687,5.8846606,1.6024765,2,2,-1,2021-10-28 12:16:11
165014916,2021301,1635422900.4,GERES,GE_030,coh,-1,2,337.90863,13.531664,0.22016307,0.051875612,3.7166941,0.30093986,2.0902368,1.72,1.3333333,4,-1,2021-10-28 12:16:11
165014917,2021301,1635422916.15,GERES,GE_105,coh,-1,3,317.17976,3.8523089,0.24540204,0.016496615,7.7426257,0.23410514,9.1864936,1.2655273,2,2,-1,2021-10-28 12:16:11
165017154,2021301,1635429671.7,GERES,GE_086,coh,-1,3,115.0719,5.2424849,0.22654574,0.020721393,6.202631,0.34951752,5.8223932,1.4181319,2,3,-1,2021-10-28 14:18:11
165017155,2021301,1635429938.55,GERES,GE_004,coh,-1,1.5,315.97102,100.33837,0.050070317,0.076901913,3.9918804,0.23204419,1.6909281,1.72,1,3,-1,2021-10-28 14:18:11
165017156,2021301,1635429988.35,GERES,GE_006,coh,-1,1.5,247.03623,31.816271,0.15378728,0.08430489,3.475096,0.30842426,1.4069993,1.72,1,4,-1,2021-10-28 14:18:11
165033684,2021302,1635495118.85,GERES,GE_028,coh,-1,2,265.93142,7.9241011,0.28752442,0.039733419,3.6202433,0.13021576,3.562953,1.72,1.3333333,3,-1,2021-10-29 08:26:29
165033685,2021302,1635495401.225,GERES,GE_036,coh,-1,2,164.12405,11.887356,0.27197394,0.056326234,6.5210466,0.31786686,1.7729665,1.3836832,1.3333333,3,-1,2021-10-29 08:26:29
165033686,2021302,1635495414.8,GERES,GE_026,coh,-1,2,90,20.690944,0.17999988,0.06464984,4.3793592,0.35961741,1.3458202,1.6576499,1.3333333,4,-1,2021-10-29 08:26:29
165033687,2021302,1635495437.025,GERES,GE_034,coh,-1,2,264.92787,16.773708,0.20359712,0.05939174,4.1307125,0.48479366,1.5946664,1.6978728,1.3333333,4,-1,2021-10-29 08:26:29
165033688,2021302,1635495631.525,GERES,GE_029,coh,-1,2,19.400934,13.191511,0.29261532,0.067221674,3.7607114,0.36768442,1.2448107,1.72,1.3333333,4,-1,2021-10-29 08:26:29
165037650,2021302,1635506555.375,GERES,GE_092,coh,-1,3,299.4074,3.5592618,0.14734002,0.0091514139,10.407929,0.23053245,29.851286,1.0619599,2,1,-1,2021-10-29 11:36:17
165037651,2021302,1635506572.05,GERES,GE_024,coh,-1,1.5,297.13799,1.9717962,0.2683414,0.0092343351,22.314423,0.82924891,117.27033,0.685,1,1,-1,2021-10-29 11:36:17
165037652,2021302,1635506582.25,GERES,GE_024,coh,-1,1.5,293.52863,2.6985986,0.27354192,0.012882478,9.4889231,0.83737266,60.256043,1.1255726,1,1,-1,2021-10-29 11:36:17
165038750,2021302,1635510164.2,GERES,GE_112,coh,-1,4.5,284.02075,2.4850306,0.16270663,0.0070563532,13.76167,0.33258766,22.31497,0.86975214,3,2,-1,2021-10-29 12:38:31
165038751,2021302,1635510168.9,GERES,GE_023,coh,-1,1.5,297.75854,2.843994,0.28341583,0.014066484,41.292439,2.1818504,50.539193,0.685,1,1,-1,2021-10-29 12:38:31
165053706,2021303,1635567954.95,GERES,GE_050,coh,-1,2,63.858309,4.2403759,0.21788827,0.016121909,10.316612,0.23464945,21.641584,1.0680241,1.3333333,1,-1,2021-10-30 04:44:22
165053707,2021303,1635567959.575,GERES,GE_084,coh,-1,3,65.104532,4.4533849,0.23945021,0.018606877,5.414494,0.14919195,7.2209184,1.5116447,2,3,-1,2021-10-30 04:44:22
165063067,2021303,1635602105.375,GERES,GE_005,coh,-1,1.5,317.75009,14.075954,0.19453686,0.047672114,3.6034939,0.10738776,4.4001817,1.72,1,4,-1,2021-10-30 14:14:09
165063856,2021303,1635605705.825,GERES,GE_047,coh,-1,2,9.6944443,10.979515,0.29217209,0.055902927,4.1674304,0.12813739,1.7999186,1.6917831,1.3333333,4,-1,2021-10-30 15:08:11
165064313,2021303,1635607334.925,GERES,GE_044,coh,-1,2,146.5006,15.967897,0.20002587,0.055565454,4.3173118,0.13054097,1.8218483,1.6674692,1.3333333,4,-1,2021-10-30 15:44:38
165064841,2021303,1635610192.025,GERES,GE_006,coh,-1,1.5,227.05207,7.0783325,0.26066513,0.03218215,3.6467741,0.085170813,9.6553788,1.72,1,3,-1,2021-10-30 16:16:12
165007993,2021301,1635398429.6,GERES,GE_008,coh,-1,1.5,28.790975,6.8176286,0.15198832,0.018074433,3.933356,0.11554452,30.610475,1.72,1,1,-1,2021-10-28 05:36:30
165007994,2021301,1635398511.975,GERES,GE_010,coh,-1,1.5,48.346819,16.430085,0.29069222,0.083073318,6.7964158,0.28075722,1.4490264,1.3552219,1,3,-1,2021-10-28 05:36:30
165007995,2021301,1635398558.75,GERES,GE_106,coh,-1,4.5,205.09938,6.7146964,0.25177402,0.029489411,5.6789746,0.45673665,1.2776877,1.4788269,3,4,-1,2021-10-28 05:36:31
165007996,2021301,1635398563.5,GERES,GE_012,coh,-1,1.5,6.8817236,24.566523,0.21031505,0.089486927,4.4205527,0.42925295,1.2487636,1.6512074,1,4,-1,2021-10-28 05:36:31
165007997,2021301,1635398589.45,GERES,GE_083,coh,-1,3,20.376774,2.458561,0.15760449,0.0067622872,6.0034089,0.58179659,54.670396,1.4405967,2,1,-1,2021-10-28 05:36:31
165007998,2021301,1635398629.75,GERES,GE_049,coh,-1,2,29.898902,5.053433,0.22147708,0.019527735,10.586989,2.0129123,14.750889,1.0502219,1.3333333,2,-1,2021-10-28 05:36:31
165007999,2021301,1635398636.65,GERES,GE_080,coh,-1,3,43.631419,3.4822155,0.24868952,0.01511206,4.1185875,0.44611374,10.946924,1.6998957,2,2,-1,2021-10-28 05:36:31
165008000,2021301,1635398844.35,GERES,GE_065,coh,-1,3,266.40123,12.521681,0.19117686,0.041697564,11.868038,0.56891245,1.4378648,0.97162165,2,4,-1,2021-10-28 05:36:31
165008001,2021301,1635398851.85,GERES,GE_064,coh,-1,3,48.416588,24.029226,0.11390515,0.047421256,6.4468851,0.48842826,1.1117147,1.3915539,2,4,-1,2021-10-28 05:36:31
165008002,2021301,1635398875.3,GERES,GE_017,coh,-1,1.5,164.84593,17.479727,0.29837541,0.090675406,6.6146684,0.58128065,1.2162431,1.3738741,1,4,-1,2021-10-28 05:36:31
165008003,2021301,1635398920.75,GERES,GE_009,coh,-1,1.5,124.17699,24.251521,0.23497933,0.098718652,40.751587,5.1566057,1.0261267,0.685,1,3,-1,2021-10-28 05:36:31
165008004,2021301,1635398937.425,GERES,GE_056,coh,-1,2,155.77225,17.990645,0.23686234,0.074068667,11.968655,7.1047111,1.0253046,0.96581232,1.3333333,4,-1,2021-10-28 05:36:31
165011512,2021301,1635410487.625,GERES,GE_011,coh,-1,1.5,111.48544,48.628372,0.12122368,0.099825276,155.02095,32.750267,1.0035023,0.685,1,4,-1,2021-10-28 08:58:26
165011513,2021301,1635410896.85,GERES,GE_005,coh,-1,1.5,157.11936,14.334144,0.28394121,0.070850742,3.7463086,0.17066391,1.9920976,1.72,1,4,-1,2021-10-28 08:58:26
165011514,2021301,1635410909.4,GERES,GE_078,coh,-1,3,189.81627,3.7714484,0.13505005,0.0088879557,13.598945,0.63085401,31.647228,0.87793745,2,1,-1,2021-10-28 08:58:26
165011515,2021301,1635410930.375,GERES,GE_054,coh,-1,2,188.17276,3.0095484,0.22791457,0.011970185,10.218797,0.76634836,39.257282,1.0745796,1.3333333,1,-1,2021-10-28 08:58:26
165011516,2021301,1635410952.65,GERES,GE_009,coh,-1,1.5,186.37718,18.450744,0.20527003,0.065817083,3.9669757,0.21757229,2.308459,1.72,1,3,-1,2021-10-28 08:58:26
165023223,2021301,1635450779.15,GERES,GE_006,coh,-1,1.5,267.70939,26.48925,0.060047941,0.027515056,3.6314847,0.068382755,13.208656,1.72,1,3,-1,2021-10-28 20:06:28
165054959,2021303,1635574088.475,GERES,GE_026,coh,-1,2,158.19859,80.236403,0.012924387,0.016656087,7.0281725,0.11525083,20.275707,1.332148,1.3333333,3,-1,2021-10-30 06:24:24
165054960,2021303,1635574095.1,GERES,GE_005,coh,-1,1.5,250.34618,30.714797,0.035678541,0.018898153,4.6876626,0.124736,28.000173,1.6108353,1,2,-1,2021-10-30 06:24:24
165057710,2021303,1635584578.15,GERES,GE_083,coh,-1,3,34.840944,6.46843,0.1491334,0.016827535,4.3528318,0.1031639,8.8287338,1.6618309,2,2,-1,2021-10-30 09:18:18
165057711,2021303,1635584617.625,GERES,GE_095,coh,-1,3,26.315183,2.4830688,0.24627919,0.010672345,7.6932793,0.19678949,21.949252,1.269927,2,1,-1,2021-10-30 09:18:18
165057712,2021303,1635584622.1,GERES,GE_049,coh,-1,2,34.091292,3.4982602,0.23763923,0.014507085,5.5166349,0.21012712,26.727703,1.4987845,1.3333333,1,-1,2021-10-30 09:18:18
165057713,2021303,1635585012.075,GERES,GE_002,coh,-1,1.5,330.06849,40.43943,0.045694608,0.031586042,3.5978401,0.081487641,10.02326,1.72,1,3,-1,2021-10-30 09:18:18
165059238,2021303,1635588613.6,GERES,GE_004,coh,-1,1.5,207.54344,11.13114,0.28285893,0.054866055,3.4347887,0.074395657,3.3219414,1.72,1,3,-1,2021-10-30 10:34:25
165010257,2021301,1635406318.05,GERES,GE_038,coh,-1,2,174.68011,11.826597,0.29768205,0.061336437,3.915159,0.43893728,1.4951503,1.72,1.3333333,4,-1,2021-10-28 07:48:16
165010258,2021301,1635406330.9,GERES,GE_088,coh,-1,3,4.3160275,39.182514,0.063780833,0.042772423,4.401011,0.49744669,1.3665066,1.6542562,2,4,-1,2021-10-28 07:48:16
165010259,2021301,1635406637.85,GERES,GE_003,coh,-1,1.5,187.64676,15.320593,0.2615255,0.069722408,3.857883,0.17794512,2.0570965,1.72,1,3,-1,2021-10-28 07:48:16
165010260,2021301,1635406711.375,GERES,GE_013,coh,-1,1.5,303.82409,13.302867,0.28456179,0.065920921,4.8475828,0.18245697,2.3011922,1.5877513,1,3,-1,2021-10-28 07:48:16
165010261,2021301,1635406759.1,GERES,GE_085,coh,-1,3,59.364582,7.4693874,0.28729896,0.037427328,4.8097486,0.17817944,1.7846859,1.593143,2,4,-1,2021-10-28 07:48:16
165012723,2021301,1635414672.85,GERES,GE_080,coh,-1,3,284.17234,10.286729,0.12252926,0.021969039,10.02478,0.40299377,5.1798516,1.0877702,2,3,-1,2021-10-28 10:08:34
165012724,2021301,1635414687.775,GERES,GE_057,coh,-1,2,283.55341,2.2766956,0.2345129,0.0093179524,10.887268,0.70829552,64.785972,1.0309762,1.3333333,1,-1,2021-10-28 10:08:34
165012725,2021301,1635414736.975,GERES,GE_028,coh,-1,2,201.52901,9.6741633,0.28122001,0.047426491,4.6702151,0.65248835,2.5008058,1.6134013,1.3333333,4,-1,2021-10-28 10:08:34
165012726,2021301,1635414950.15,GERES,GE_087,coh,-1,3,155.6862,7.3881919,0.21858769,0.028166981,4.5223889,0.16274258,3.1510757,1.6355348,2,3,-1,2021-10-28 10:08:34
165012727,2021301,1635415058.575,GERES,GE_082,coh,-1,3,226.66834,3.1303186,0.17487081,0.0095527676,180.71579,8.780324,27.395612,0.685,2,1,-1,2021-10-28 10:08:34
165012728,2021301,1635415165.175,GERES,GE_065,coh,-1,3,214.99202,8.8823038,0.24901357,0.038564795,4.098578,0.28582555,1.68096,1.703247,2,4,-1,2021-10-28 10:08:34
165136355,2021306,1635865224.75,GERES,GE_004,coh,-1,1.5,101.04094,7.0097902,0.050127803,0.0061290078,22.208145,0.55677402,266.20676,0.685,1,1,-1,2021-11-02 15:06:08
165136356,2021306,1635865234.425,GERES,GE_003,coh,-1,1.5,92.862405,11.355262,0.048059931,0.0095092592,7.036293,0.31044206,110.5875,1.3313533,1,1,-1,2021-11-02 15:06:08
165136357,2021306,1635865241.9,GERES,GE_010,coh,-1,1.5,90,21.137038,0.047999968,0.017607468,4.1036568,0.18823977,32.255636,1.7023948,1,1,-1,2021-11-02 15:06:08
165137552,2021306,1635868602.5,GERES,GE_013,coh,-1,1.5,144.19224,13.959224,0.20715546,0.050345467,4.1199884,0.11090271,3.9452876,1.6996616,1,4,-1,2021-11-02 16:06:25
165137553,2021306,1635868786.325,GERES,GE_042,coh,-1,2,216.17614,9.8523567,0.23785728,0.040850629,4.2337337,0.11600013,3.3707339,1.6809212,1.3333333,3,-1,2021-11-02 16:06:25
165140940,2021306,1635879583.05,GERES,GE_009,coh,-1,1.5,154.98311,11.829809,0.23836226,0.049127077,4.6415639,0.1061032,4.1434069,1.6176359,1,3,-1,2021-11-02 19:08:21
165142077,2021306,1635883776.075,GERES,GE_009,coh,-1,1.5,122.38068,16.367172,0.058258695,0.016585712,6.5953722,0.13264599,36.352242,1.3758844,1,1,-1,2021-11-02 20:16:18
165142078,2021306,1635883785.1,GERES,GE_028,coh,-1,2,103.70696,17.619369,0.050642241,0.01551201,4.1913986,0.075954795,23.376841,1.6878367,1.3333333,2,-1,2021-11-02 20:16:18
165142079,2021306,1635883793.95,GERES,GE_029,coh,-1,2,151.18921,56.621914,0.027390491,0.025980241,3.5803356,0.07144703,8.3336565,1.72,1.3333333,3,-1,2021-11-02 20:16:18
165142080,2021306,1635883842.65,GERES,GE_003,coh,-1,1.5,38.659808,24.431617,0.046102464,0.019510053,3.4192665,0.091207057,26.271359,1.72,1,1,-1,2021-11-02 20:16:18
165144389,2021306,1635890719.925,GERES,GE_041,coh,-1,2,133.9456,18.037128,0.13833342,0.043368764,4.2019396,0.065100171,2.9906657,1.6861083,1.3333333,3,-1,2021-11-02 22:16:34
165143402,2021306,1635887105.575,GERES,GE_031,coh,-1,2,173.69291,11.065667,0.22938825,0.044233466,3.6728075,0.063151889,2.874882,1.72,1.3333333,4,-1,2021-11-02 21:16:22
165143403,2021306,1635887213.4,GERES,GE_004,coh,-1,1.5,134.06081,4.8754449,0.051767137,0.0044036697,25.78758,0.64262158,515.66774,0.685,1,1,-1,2021-11-02 21:16:22
165143404,2021306,1635887220.6,GERES,GE_009,coh,-1,1.5,117.49914,9.4079425,0.098757821,0.016197781,7.4679532,0.37353382,38.114338,1.2903825,1,1,-1,2021-11-02 21:16:22
165143405,2021306,1635887231.45,GERES,GE_009,coh,-1,1.5,145.00798,13.15863,0.043943571,0.010069979,4.5185022,0.32502824,98.614855,1.6361265,1,1,-1,2021-11-02 21:16:22
165141026,2021306,1635879825.875,GERES,GE_028,coh,-1,2,233.17916,7.7773735,0.28031992,0.038021637,3.5756931,0.065456539,3.890992,1.72,1.3333333,3,-1,2021-11-02 19:18:14
165142346,2021306,1635884444.5,GERES,GE_001,coh,-1,1.5,95.710593,109.29266,0.012059843,0.019671918,4.9869933,0.10736853,25.840803,1.5682407,1,1,-1,2021-11-02 20:26:07
165144575,2021306,1635891326.225,GERES,GE_006,coh,-1,1.5,208.49564,33.281427,0.047789507,0.027370892,3.4320714,0.068334684,13.348164,1.72,1,3,-1,2021-11-02 22:26:12
165145580,2021306,1635895649.15,GERES,GE_076,coh,-1,3,138.22764,2.9683393,0.11834647,0.0061305249,61.588707,0.64123416,66.518756,0.685,2,1,-1,2021-11-02 23:44:37
165145581,2021306,1635895667.625,GERES,GE_043,coh,-1,2,138.93018,6.8518215,0.11141913,0.013316325,7.3099999,0.49799833,31.721463,1.3050931,1.3333333,1,-1,2021-11-02 23:44:37
165145582,2021306,1635895672.475,GERES,GE_017,coh,-1,1.5,118.39302,4.8503395,0.15141403,0.012814036,6.3192601,0.22670598,60.901435,1.405313,1,2,-1,2021-11-02 23:44:37
165145583,2021306,1635895685.525,GERES,GE_019,coh,-1,1.5,142.82575,4.2312525,0.18072243,0.01334319,6.5792131,0.37436187,56.166851,1.3775725,1,1,-1,2021-11-02 23:44:37
165135550,2021306,1635862201.25,GERES,GE_062,coh,-1,3,66.906797,8.1950917,0.25699322,0.036726757,4.3926897,0.173425,1.8534218,1.6555585,2,4,-1,2021-11-02 14:26:30
165135551,2021306,1635862501.025,GERES,GE_029,coh,-1,2,246.68229,24.799238,0.15158037,0.065097355,4.3812227,0.36321038,1.32738,1.6573572,1.3333333,4,-1,2021-11-02 14:26:30
165135552,2021306,1635862680.65,GERES,GE_007,coh,-1,1.5,222.47051,22.684162,0.21148943,0.08318569,3.8618436,0.41539043,1.4451142,1.72,1,4,-1,2021-11-02 14:26:30
165135553,2021306,1635862744.5,GERES,GE_008,coh,-1,1.5,27.311534,26.964427,0.16476736,0.07682888,5.0727305,0.45201078,1.6941444,1.5565108,1,4,-1,2021-11-02 14:26:30
165135554,2021306,1635862755.375,GERES,GE_049,coh,-1,2,206.68127,14.128002,0.26457193,0.065073039,5.7817292,0.7246511,1.3283722,1.4664873,1.3333333,4,-1,2021-11-02 14:26:30
165138130,2021306,1635870354.15,GERES,GE_005,coh,-1,1.5,209.87599,27.916154,0.065043942,0.031378742,3.8714788,0.081763171,10.156133,1.72,1,3,-1,2021-11-02 16:42:30
165139158,2021306,1635872514.525,GERES,GE_008,coh,-1,1.5,55.539184,19.498091,0.074225553,0.025137684,3.9847605,0.15763371,15.825189,1.72,1,3,-1,2021-11-02 17:24:44
165139159,2021306,1635872518.875,GERES,GE_041,coh,-1,2,73.009177,7.961727,0.090343285,0.012543856,4.2636037,0.14737064,35.748666,1.6760833,1.3333333,2,-1,2021-11-02 17:24:44
165139160,2021306,1635872527.725,GERES,GE_002,coh,-1,1.5,61.38954,14.489904,0.075179735,0.018962069,3.4491136,0.17355977,27.811729,1.72,1,1,-1,2021-11-02 17:24:44
165139161,2021306,1635872538.225,GERES,GE_031,coh,-1,2,65.523586,11.36717,0.015366432,0.0030436189,55.355526,2.1215112,607.21349,0.685,1.3333333,1,-1,2021-11-02 17:24:44
165139162,2021306,1635872575.85,GERES,GE_004,coh,-1,1.5,67.380135,15.783178,0.031199979,0.0085674608,3.4637008,0.51394051,136.23703,1.72,1,1,-1,2021-11-02 17:24:44
165139163,2021306,1635872582.85,GERES,GE_009,coh,-1,1.5,83.047043,10.679594,0.049564471,0.0092251559,3.9378927,0.48670116,117.50382,1.72,1,1,-1,2021-11-02 17:24:44
165139164,2021306,1635872590.6,GERES,GE_004,coh,-1,1.5,87.754257,4.6902122,0.061247,0.005012258,5.1556611,1.0219047,398.04538,1.5453521,1,1,-1,2021-11-02 17:24:44
165139183,2021306,1635873649.225,GERES,GE_007,coh,-1,1.5,240.9454,74.979359,0.024709496,0.030077313,4.3024635,0.11501547,11.054048,1.6698399,1,3,-1,2021-11-02 17:26:26
165139184,2021306,1635873655.875,GERES,GE_003,coh,-1,1.5,132.27369,63.775537,0.017839271,0.018847442,4.71278,0.13235222,28.151049,1.607158,1,1,-1,2021-11-02 17:26:26
165139185,2021306,1635873664.2,GERES,GE_026,coh,-1,2,185.71059,180,0.012059843,0.030583908,4.8033996,0.11277299,6.0136201,1.594052,1.3333333,3,-1,2021-11-02 17:26:26
165139186,2021306,1635873669.675,GERES,GE_007,coh,-1,1.5,205.34618,53.851057,0.025228539,0.02284858,3.7875204,0.1375239,19.154949,1.72,1,1,-1,2021-11-02 17:26:26
165142675,2021306,1635884501.975,GERES,GE_032,coh,-1,2,16.049005,27.850843,0.091152559,0.043873316,3.5711799,0.066417739,2.9222747,1.72,1.3333333,3,-1,2021-11-02 20:36:22
165145797,2021306,1635897046.9,GERES,GE_042,coh,-1,2,138.41094,9.3596096,0.12835505,0.020944262,4.2008672,0.062016536,12.823065,1.686284,1.3333333,2,-1,2021-11-02 23:56:09
165136900,2021306,1635865913.2,GERES,GE_004,coh,-1,1.5,90,17.923104,0.047999968,0.014954069,8.7536068,0.18489829,44.717826,1.1810766,1,1,-1,2021-11-02 15:34:32
165144825,2021306,1635892403.575,GERES,GE_005,coh,-1,1.5,165.62722,6.3050495,0.1982034,0.021800067,3.5366259,0.076730363,21.041844,1.72,1,3,-1,2021-11-02 22:46:29
165144826,2021306,1635892493.7,GERES,GE_036,coh,-1,2,147.26477,6.6421472,0.29957951,0.034710011,4.0424213,0.072530888,4.6688772,1.7127406,1.3333333,3,-1,2021-11-02 22:46:29
165135806,2021306,1635862968.475,GERES,GE_077,coh,-1,3,126.3649,7.6140816,0.29953144,0.039775687,4.0965586,0.25430155,1.5801709,1.7035861,2,4,-1,2021-11-02 14:38:15
165135807,2021306,1635863080.2,GERES,GE_030,coh,-1,2,118.21736,12.845863,0.27917718,0.062461235,3.5939343,0.33468905,1.4417861,1.72,1.3333333,4,-1,2021-11-02 14:38:15
165135808,2021306,1635863118.575,GERES,GE_008,coh,-1,1.5,188.25039,19.881788,0.24250972,0.083729953,4.1828194,0.43900737,1.4263882,1.6892467,1,4,-1,2021-11-02 14:38:15
165135809,2021306,1635863326.5,GERES,GE_002,coh,-1,1.5,241.88679,15.998601,0.29795282,0.082926832,9.1608191,0.85901105,1.4541502,1.1497875,1,4,-1,2021-11-02 14:38:15
165135810,2021306,1635863342.15,GERES,GE_116,coh,-1,4.5,315.17961,6.456826,0.27068163,0.030487752,5.0342984,0.60062152,1.1953804,1.5617441,3,4,-1,2021-11-02 14:38:15
165135811,2021306,1635863415.225,GERES,GE_009,coh,-1,1.5,115.92846,20.94457,0.24151009,0.087793691,6.8536153,0.79057539,1.2973968,1.3494547,1,4,-1,2021-11-02 14:38:15
165138223,2021306,1635870717.275,GERES,GE_001,coh,-1,1.5,10.784298,18.271145,0.025653053,0.008145926,13.499674,0.31134823,150.70182,0.88297914,1,1,-1,2021-11-02 16:46:25
165138224,2021306,1635870730.875,GERES,GE_001,coh,-1,1.5,0,69.043042,0.011999992,0.013601169,4.7591267,0.19754702,54.05638,1.6004239,1,1,-1,2021-11-02 16:46:25
165142853,2021306,1635885225.25,GERES,GE_044,coh,-1,2,275.04917,10.992258,0.2999638,0.057460166,6.1500654,0.15951234,1.7036807,1.4239885,1.3333333,4,-1,2021-11-02 20:48:12
165137022,2021306,1635866602.575,GERES,GE_058,coh,-1,2,297.88334,5.0544639,0.25658946,0.022628223,6.9890199,0.15946496,10.985531,1.3359921,1.3333333,3,-1,2021-11-02 15:44:09
165139359,2021306,1635873689.05,GERES,GE_004,coh,-1,1.5,161.56505,21.340886,0.045536768,0.016863148,3.4766996,0.15459557,35.16593,1.72,1,1,-1,2021-11-02 17:36:19
165141500,2021306,1635881236.025,GERES,GE_088,coh,-1,3,188.95204,2.4608176,0.14527163,0.0062388455,38.512066,0.85011303,64.228972,0.685,2,1,-1,2021-11-02 19:44:25
165141501,2021306,1635881253.375,GERES,GE_087,coh,-1,3,175.60975,4.5655595,0.14276976,0.011373462,5.420475,0.29485431,19.326538,1.510885,2,1,-1,2021-11-02 19:44:25
165141502,2021306,1635881272.075,GERES,GE_045,coh,-1,2,176.83612,4.051855,0.23916439,0.016909753,4.3038917,0.32345241,19.67195,1.6696115,1.3333333,1,-1,2021-11-02 19:44:25
165145969,2021306,1635897054.05,GERES,GE_042,coh,-1,2,145.90502,11.963685,0.094190383,0.019631779,4.0315537,0.068019807,14.594951,1.714593,1.3333333,3,-1,2021-11-03 00:06:14
165145970,2021306,1635897070.775,GERES,GE_007,coh,-1,1.5,212.34744,29.97081,0.042612646,0.022036958,3.5545483,0.079858944,20.591886,1.72,1,1,-1,2021-11-03 00:06:14
